Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,5 - 7.5 min,Calling,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0191,Grassland,2015,6/22/2015,6:49,6:59,Sasha Robinson,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,23.20000076,86.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,2.5 - 5 min,Calling,,TRUE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0192,Grassland,2015,6/22/2015,8:48,8:58,Sasha Robinson,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,25.29999924,90,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Calling,,TRUE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Prairie Warbler,Setophaga discolor,950052,890945,PRAW,TRUE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0199,Grassland,2015,6/22/2015,7:07,7:17,Sasha Robinson,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,22.60000038,81.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Fish Crow,Corvus ossifragus,179737,87112,FICR,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Unidentified Woodpecker,Picadae,847323,816311,UNWO,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Unidentified Woodpecker,Picadae,847323,816311,UNWO,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
ANTI,NA,,ANTI-0177,Grassland,2015,6/22/2015,5:38,5:48,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21.79999924,81.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Orchard Oriole,Icterus spurius,179064,93634,OROR,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Yellow-breasted Chat,Icteria virens,178964,92730,YBCH,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0171,Grassland,2015,6/22/2015,5:59,6:09,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22,84.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,2.5 - 5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,2.5 - 5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0170,Grassland,2015,6/22/2015,6:18,6:28,Allison Hanna,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,21.39999962,85.90000153,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
